name	replicate	time	YBL103C	YKL112W	YDR216W	YMR280C	YER040W	YGR142W	YNL036W	YML123C	YHR136C	YDR171W	YCR021C	YGR043C	YHR018C	YAL054C	YFL014W	YOR348C	YDL170W	YBR054W	YCR010C	YDR384C	YER150W	YPL061W	YKR075C	YLR009W	YPL111W	YOR388C	YJL172W	YPL012W	YOR100C	YMR169C	YNR046W	YJR110W	YMR193W	YGL254W	YLR174W	YER002W	YDL018C	YIL136W	YGR183C	YER158C	YJR148W	YNR064C	YGR067C	YPL265W	YKR056W	YCL064C	YJL063C	YDL160C	YIL037C	YLR327C	YDL091C	YHR051W	YHL028W	YMR229C	YOR206W	YJR094C	YIL155C	YJL088W	YLL011W	YNR028W	YDR043C	YDR258C	YKL071W	YNL194C	YLR276C	YLR438W	YNL037C	YKR009C	YKL015W	YGL009C	YPR002W	YDR361C	YLL033W	YOR302W	YNL270C	YFR022W	YAL062W	YDR523C	YPL036W	YJL217W	YOR056C	YBL042C	YLR130C	YLR267W	YHR029C	YOL014W	YNR053C	YLR258W	YDR380W	YLL034C	YDL110C	YER067W	YLR178C	YGL229C	YOR032C	YHR216W	YJL153C	YKL040C	YHR087W	YKL062W
X1_1_d.40	73	40	10.61127804	10.47703887	8.624352234	7.465656908	10.87003688	7.462078239	13.36683312	9.412627561	7.798217799	12.03626264	6.678040951	10.1799168	14.36224367	10.30419341	14.6300223	12.92237028	11.31595562	8.422220291	7.012821551	10.22990487	10.59660131	13.36590023	8.827452777	7.615415541	14.54398134	5.832946899	14.46567711	7.405500722	9.185556666	9.694210597	9.985859882	10.72161307	10.16553303	9.594467071	6.689657696	9.329904217	11.88131032	12.22636497	12.9973522	10.20434626	14.32856666	7.150425953	5.999239984	13.91475344	8.008338264	13.9660658	11.03588455	11.21203987	7.315565139	10.55589579	10.03711556	13.02612168	9.660488667	8.143596336	7.496961813	6.499649483	11.79889178	10.17348676	8.036692525	9.903602614	10.55866495	12.09587791	6.420793259	9.684290848	8.948837449	13.8775951	13.44738359	10.90833415	9.451566614	12.63730728	12.1095993	9.535952272	8.846703838	12.54081499	5.68754687	7.990774208	8.947554712	6.222049009	9.135692611	12.75656273	8.552937258	9.928133082	10.67029754	8.815838295	13.17918829	10.00807803	7.871900912	13.02841661	13.30134124	7.883530187	11.68501131	11.86621166	13.16077819	9.551518107	9.280213175	11.19240148	7.531440855	11.50029318	12.74151688	11.73216513
X1_1_d.50	73	50	10.71304276	10.26280191	8.574316585	7.353769458	11.25531264	7.254035139	13.39220468	10.26971327	7.965337467	11.58052355	6.471493441	10.70741224	14.38207337	10.34837179	14.59744206	12.52609421	11.52849603	8.793293942	6.690637059	10.24965629	10.71028453	12.8737655	9.204895542	7.801857834	14.53465729	5.851722624	14.51534842	7.735802372	9.944936054	9.25945811	10.03225092	10.79528408	9.655626674	9.640176332	6.903115522	9.319185715	11.82307468	12.09207708	12.87734401	10.02732833	14.36775386	7.280162381	6.206873647	13.90674695	8.339746513	13.92070644	10.67491132	11.31786794	7.33776234	10.11657648	10.06802474	13.09618156	9.272653609	8.15384379	7.525663464	6.429374579	11.93440679	10.66332402	8.052863353	9.74956098	10.74144464	12.08561268	6.899816316	9.560931049	9.349636623	13.77177651	13.20470238	11.04292939	9.534347142	12.41606422	12.09172514	9.463665469	8.976320266	13.10033621	5.858921062	8.131029856	9.463376832	6.243915905	9.794508412	13.13276356	8.64833192	10.44607756	10.90540684	8.951662466	13.42370313	9.713811529	7.931473724	12.95659277	13.46565712	7.904333985	11.56894497	11.37304057	13.19458929	9.677684973	9.482465193	10.85270608	7.546653024	11.55624027	12.3253317	11.84918474
X2_7_d.0	74	0	9.396490169	10.87815262	8.410035525	6.155987383	9.481523279	11.76364404	12.62988252	13.06229369	8.116641957	12.40775942	10.66289749	8.221275801	10.64804169	8.928519439	13.65220581	7.512783265	8.556344336	7.851380909	7.538123619	12.02678565	10.59718658	14.08127836	9.876853317	12.63581874	13.29519039	6.596936453	12.59719363	12.16173618	6.273678327	8.706304309	12.05976664	9.948434762	9.947350261	9.299094501	7.378174296	11.61169495	11.05971129	10.69412318	12.32362195	10.1342438	12.77981021	6.043597305	6.055488831	12.13098034	10.8302367	11.58967921	10.94603368	11.9129274	5.65871519	11.47862093	9.047587839	11.91606785	9.23156909	12.72183177	11.54098466	5.707310071	11.19582631	6.891989339	11.22972664	10.27255833	9.369311893	10.36434734	6.594903409	9.668982134	12.03856687	13.58901051	12.16683883	9.286984453	9.09094801	13.30480474	8.209493261	11.77555401	8.162318573	9.55396699	5.581910614	8.136629269	5.971632143	8.059566317	8.124520691	5.078576393	11.36945889	11.18149948	10.78822292	6.881649523	10.55488636	12.16070802	12.81832065	11.70878227	7.943944494	11.2791173	10.88947794	12.69314456	11.33437883	7.886033141	8.603365272	8.620017539	8.165087294	11.14902232	12.17430538	9.210982153
X2_7_d.10	74	10	9.496920355	10.96721244	8.221090546	5.820490828	9.534175918	10.95536188	12.64958947	12.41795173	7.479319148	13.34929557	9.43425305	8.578259525	10.78443986	8.847966556	13.77290172	10.76429388	8.983855308	8.56140946	7.572113892	11.58882663	10.91978198	14.17484518	10.33631418	11.69698906	13.99803675	6.35103456	12.85637641	11.5465587	6.32662297	8.998158879	11.68048327	10.31143879	9.851157812	9.099522087	7.206700422	10.95533973	11.37036637	11.24320481	12.50200978	10.75915362	13.33107931	6.335066679	5.628228157	13.81462786	9.620589177	12.49167809	10.96802581	11.97755119	5.770050045	11.4328178	9.315498727	12.23740292	10.73773401	12.4759096	10.73135631	5.78353595	11.85650035	7.051580399	9.644872056	10.46873335	10.3659676	11.39282438	6.041228749	8.885568848	11.21550303	13.74707057	12.29080083	9.45928038	9.162753797	13.24671009	8.26564737	11.38388383	7.720585433	8.884266694	5.186258214	8.165276923	6.045365263	7.706254998	7.994048196	4.83794615	10.6062278	9.904854259	10.26397264	7.755337821	10.58650384	11.85184996	10.11483817	12.73518259	8.9743484	10.43143845	11.7746546	12.53229491	12.05254531	8.728518768	8.873638454	8.502744475	8.202394473	11.21180221	12.77250297	10.93562115
X2_7_d.20	74	20	9.775203962	10.52672938	8.571775181	6.548946942	9.973766542	9.661556847	12.97590888	9.288632025	6.771287948	13.39293442	7.936888972	9.089291754	12.75306053	9.618012735	14.30976655	12.16194421	9.525981956	9.448934491	7.258735237	10.11940275	11.69433392	14.00338287	9.931799461	9.097546718	14.15427138	6.207679642	13.56599173	8.74257199	6.9113952	10.53612365	10.92943363	10.36168627	10.37088369	9.407194704	6.466586375	10.26029924	11.62657088	12.43541704	13.29904749	10.81216165	13.8504007	6.274342782	5.404865814	13.79602224	8.368042923	13.60817951	11.31064269	11.91722539	5.684520459	12.16302813	9.80952346	12.70109672	10.36059807	10.95442747	7.829670805	5.465759027	12.1032082	8.637405548	8.785379732	10.32585489	10.27959802	11.98138532	5.866179513	10.3650093	8.741164181	13.92790613	12.58113438	10.14635142	9.470274249	13.19794419	8.530475919	10.69024034	7.740609369	9.31261562	4.8670321	8.138587746	6.582223784	6.842336359	7.442515664	4.90470987	9.512788081	9.213770981	9.711418311	9.199018629	11.41546293	11.05068096	8.8170444	13.57711392	11.34007201	8.154979876	12.08789216	12.99802674	13.12231001	9.310329708	8.339328417	8.637372449	7.862263816	11.19393629	13.71497402	11.54521235
X2_7_d.30	74	30	9.914598145	10.22816133	8.279594302	6.506641987	10.22968645	8.739049128	12.8703658	9.529854753	7.088539553	12.93840905	7.654767203	10.35016787	13.63013802	10.18311011	14.54686781	12.33233628	9.981382752	9.431225056	7.370030933	9.658190943	12.18731553	13.74845075	10.04701411	9.345630121	14.29111145	6.201385786	14.07425555	8.246986672	7.308155146	11.44343952	10.94881607	10.44670555	10.40794595	9.59109395	6.600224684	10.13518545	11.70115356	12.65671607	12.75831814	10.89234151	14.04662174	6.229114489	5.580305687	13.76559723	8.346191555	13.72547826	11.61457787	11.79182555	5.775588697	11.94768917	9.791884446	12.68395054	10.31125322	9.209758753	7.825363457	5.620126958	12.23866454	8.88068333	8.656060034	9.956207904	10.33797738	11.907556	6.314226001	10.84740837	8.825335614	14.09234198	12.80541978	10.49791759	9.235505916	12.97707483	9.231760152	10.3837379	7.884417758	10.15975721	5.365101552	8.416240775	7.228615502	6.548503025	7.541691586	4.829480235	9.502263701	9.44397639	10.06452656	9.199764188	12.10501315	10.74171157	8.858807751	13.5628914	12.25286074	8.248244826	12.09904602	13.07629975	13.67254471	9.159375239	8.763394091	8.42911753	7.915878307	11.24537558	13.80223302	11.49641744
X2_7_d.40	74	40	10.03642062	10.13683392	8.389434201	6.822015638	10.36960288	8.45080199	12.83286275	9.943345112	7.181821334	12.8040932	7.520156404	11.34297069	13.86388101	10.30817465	14.7068404	12.24210637	10.35365318	9.804037381	6.978330505	9.506810197	12.45013105	13.68862668	9.998542085	9.18403312	14.42442196	5.953730569	14.39274223	8.175841482	7.507387805	11.8196169	10.79277697	10.59511557	10.19096009	9.478153112	6.957034353	9.901110029	11.85425837	12.65090821	12.91201961	11.06373214	14.15467301	6.256021585	5.561304819	13.85099099	8.307835167	13.63613777	11.29544783	11.66064613	5.65108883	12.01355402	9.908917762	12.73326386	10.35763106	8.530485153	7.821413299	5.751555269	12.42291883	8.794248021	8.425973774	9.891469062	10.52979702	11.85835789	5.631941165	11.28766021	8.955429352	14.18106646	12.81580886	10.59767953	9.108390788	12.63965986	9.781953713	10.24995368	7.77070433	11.03058425	5.031544811	8.646512117	7.399350589	6.401035163	7.834039538	4.820140173	9.351451771	9.653682421	10.35705535	9.206709518	12.58323312	10.45817047	8.919635118	13.71293324	12.41120202	7.965953575	12.01901742	13.11912873	13.91040065	9.357733866	8.909020035	8.021423756	7.955236084	11.21765463	13.83409808	11.71348614
X2_7_d.50	74	50	10.17639705	10.01594797	8.542616335	6.805273272	10.39528484	8.585532235	12.902491	10.62505493	7.104982517	12.64484706	7.401317122	11.91959206	14.02019145	10.41907104	14.76528941	12.08604753	10.58495309	10.26859806	6.800260049	9.421602048	12.56173052	13.50201884	10.02988015	9.462934386	14.46188559	5.845402499	14.45403375	8.375122117	7.665026576	12.41130614	10.83218906	10.54601805	9.904350188	9.433825432	7.15823448	9.968404463	11.59889823	12.84351984	12.90858234	11.13233034	14.26619849	6.135936435	5.472684218	13.82141216	8.535337424	13.52877447	11.11012479	11.63961871	5.660983677	11.98068178	10.1830897	12.79322826	10.36563964	8.737149403	7.90963327	5.46036361	12.50070327	8.853904279	8.42192009	9.810369154	10.44843124	11.90536859	6.168397838	11.15353703	9.265055446	14.17803847	12.78626743	10.59692776	9.021258091	12.49093452	10.09331363	10.11560798	7.733591069	11.6038743	4.974604878	8.619174312	7.813851419	6.316928168	7.917709792	4.902618329	9.41873547	9.974857	10.60086328	9.664406678	12.92723873	9.983353404	8.94767779	13.62953158	12.40632439	7.970092781	11.96053922	12.87150277	14.0678268	9.262116735	8.754511105	7.601113316	8.102633891	11.11030709	13.66997418	11.78253287
X26_3_d.0	75	0	9.493022126	11.28121566	8.307078943	5.551814662	9.431571125	11.64702884	12.33030366	14.28145307	12.88771324	11.53023876	8.155208014	7.417846895	11.57308178	9.453241328	10.08593847	7.38216215	9.18221038	8.577360759	7.313156836	12.65538871	8.469595377	13.96052749	10.40664045	12.57248244	12.60534271	6.111914718	11.53206971	12.31373164	5.634489181	6.897726261	12.25682566	9.810120309	9.649410628	8.906606129	6.654504462	11.91729762	11.10764215	9.103601254	11.2077731	9.423558992	12.5887199	6.436450771	5.958352878	12.58869884	11.15671904	12.9709349	10.59287594	11.84257864	5.37866193	9.171412451	8.530740609	11.97621071	7.706990497	12.6737706	11.69431182	8.06850722	10.2846451	10.36199446	11.35114882	10.15737073	8.918032968	10.49444793	6.87555297	5.779179061	12.25534236	12.08164021	12.14600611	9.624381552	9.621675337	13.72191396	8.963795138	11.88884448	8.779408016	11.01581917	5.869207796	7.859509649	8.004342937	8.159040951	8.704954144	5.009892723	11.55754775	11.94493658	11.35109463	7.142584811	10.76655755	12.39402829	13.00095199	10.65861018	9.991208752	11.69860493	9.930356309	10.0687453	9.866570078	8.857268853	6.708960751	11.09113443	7.834097443	11.12681526	9.054893347	8.603058914
X26_3_d.10	75	10	9.538850944	11.0654088	8.924612963	7.249072302	9.293999846	11.98661286	13.01314009	13.89283083	12.50516859	13.52333379	9.012889755	7.703263775	11.6024755	9.599543572	11.76954328	11.50144537	9.723686408	9.563383728	7.641902677	12.29743692	9.491393788	14.14556752	11.03917145	11.04717059	13.87266302	5.665916356	12.07732045	11.2857348	6.234799429	7.620632736	11.60801351	10.33974737	9.584641762	8.632478232	6.776300352	11.01765739	11.49017604	10.92698621	12.26959883	9.948244709	13.38981267	6.340881924	6.055822394	13.81256016	8.826383344	13.36009215	10.63006578	11.95934701	5.569252605	12.34544888	9.241582586	12.3088994	9.517941847	12.29450385	10.48796615	7.835280369	11.47887282	9.607703359	8.311931815	10.23447954	10.17698359	12.08219349	6.745100755	7.53716477	10.98229647	12.72608969	12.33644068	10.03807408	9.891259966	13.78199997	9.495437469	11.20767239	7.908052234	9.926285923	5.860637564	7.997078261	8.582458681	7.189013705	7.984046641	4.837419832	10.23547049	10.57385349	10.5312704	9.424719719	10.89342826	12.11117138	9.759782907	13.00732429	10.39390889	10.48016375	11.40113499	13.29878997	10.58439683	9.726495893	6.592106442	11.24548313	7.541448623	11.24789553	12.27317816	10.55731803
X26_3_d.20	75	20	9.892611792	10.68487185	8.648460411	7.38336653	10.17094528	10.29338807	13.11133796	12.12497996	10.27040972	13.14805124	7.713803722	8.535771865	13.4393739	10.09643253	12.9646274	11.87472469	10.39966195	10.05388672	7.449522748	10.8998137	9.890782708	14.09577925	9.230313872	7.635030582	13.93301061	5.685614659	13.45443787	8.22191435	7.415784212	7.896492395	10.56940975	10.48047608	10.08689658	9.256393541	6.523817016	10.06025335	11.72007815	11.43323117	12.53238838	10.03114708	14.03397634	6.647221645	6.727446555	13.76426282	7.262545259	13.75246859	11.13903406	11.94363831	5.681998671	11.69041009	9.710018475	12.68866859	9.623315527	10.21851653	6.70192511	7.61002593	11.22458875	10.55979479	7.813346091	10.1647849	9.932602293	12.17066376	6.680407678	8.214686468	8.431220099	13.38154809	12.66824541	10.49218305	9.740393855	13.70303936	10.16231685	10.28656652	8.229939692	10.39296456	5.797521477	8.158577983	10.18909991	6.722569097	7.986509599	4.97221909	8.718871303	8.977871018	9.733872141	9.889291997	11.76952811	11.33528229	8.771937465	13.35208774	12.00649358	7.773365267	11.73199352	12.52661341	11.85804823	9.653131576	6.500579494	11.51034648	7.88482204	11.5012575	12.75042607	10.33891986
X26_3_d.30	75	30	9.866210696	10.52654461	7.313230968	6.923771581	10.18009633	9.443423137	13.00628043	12.41698377	10.43033881	12.47150983	7.562615371	9.075323089	13.92359288	10.24088878	13.32556422	11.33636343	10.55333632	9.739975768	7.221830526	10.05064935	9.482834347	13.5594431	9.718095226	7.833705177	14.17435991	5.882208532	13.91086466	7.79005103	7.982640345	8.067064481	10.48895965	10.54892477	10.12519851	9.293977603	6.518491841	10.26227111	12.01339811	11.29003558	12.57696734	10.05465207	14.22468609	6.86719402	6.957396519	13.77429996	8.059597426	13.88266693	11.08701102	11.8592342	6.203132752	11.28830429	9.835566075	12.7884399	9.279047873	8.136282736	7.090342392	7.544268734	10.96636937	9.94089464	8.09821275	9.84034051	10.06373619	11.77514681	6.629708998	7.814871795	8.569190455	13.32088635	12.72915055	10.53903354	9.757368738	13.34542064	10.57061613	10.00846746	8.441301914	10.97105485	5.729736018	8.363836134	10.97465463	6.647435288	7.871595987	4.964746729	8.734905182	9.202265905	10.11330098	9.075219766	12.38735701	11.20272663	8.559846928	13.07230044	12.79297431	8.055090149	11.72796402	12.03339791	12.2655209	9.608304093	7.04358769	11.60677213	7.875893662	11.87306433	12.27532206	10.71772465
X26_3_d.40	75	40	10.18451291	10.46739742	7.157134563	7.13234102	10.46712529	8.715760393	13.23725219	12.93050571	10.28369341	11.99555035	7.286617901	9.298510858	14.21058985	10.10653608	13.49708027	10.79022596	11.1655617	9.557361419	6.947522915	10.04093456	9.215921219	13.16816715	9.843889023	8.572439671	14.54034403	5.73178704	14.16470742	8.519135788	8.324424924	8.120200468	10.58343984	10.72564589	9.878581228	9.256348518	6.710720661	10.29340965	11.89988626	11.2367467	12.56789279	10.12735691	14.3411724	7.024327824	7.134836873	13.83762932	8.440672692	13.96389226	10.84125762	11.81272006	6.189299047	10.91868879	9.908827259	12.8702604	9.042679499	8.261351727	7.798782112	7.205981581	11.19936143	10.07500879	8.336105133	9.691242434	10.2081911	11.79060882	6.796036207	7.717873086	9.259275019	13.52371845	12.94597633	10.49310432	9.607162822	13.00274822	11.12889496	9.973165561	8.515127654	12.26410892	5.947266809	8.448393314	11.37856519	6.561671038	8.038965206	4.729225846	8.676114537	9.732166498	10.42787541	8.962677704	12.79072653	10.95461125	8.475794867	13.00023884	13.19765258	8.258064645	11.71076827	11.79334083	12.4994197	9.669974274	7.081126972	11.61360087	7.959306613	11.76239286	11.70039404	11.08499372
X26_3_d.50	75	50	10.35353238	10.54124278	7.157232941	7.119354888	10.75322046	8.142695	13.41426961	13.30151295	10.20853679	11.5339677	7.085236288	9.543938194	14.30510043	10.23774933	13.51787575	10.10900299	11.50079546	9.524017702	6.630779553	10.36666335	9.065073511	13.31654761	9.843543364	8.933475912	14.61346423	5.872228636	14.34619535	9.003510259	8.754860971	7.985940834	10.71872445	10.8429259	9.553314968	9.019808944	6.850396861	10.2796761	11.97587149	11.20793288	13.01930884	10.27978816	14.47276555	6.930184605	6.843979356	13.80675663	8.818412264	13.91900924	10.58598864	11.69200252	6.109074524	10.93240694	9.870205486	12.88777095	8.879457475	8.585325392	8.180217564	6.873651436	11.32916345	10.43082551	8.480992706	9.64810739	10.33303059	11.75918781	6.798156245	7.459158985	9.579548776	13.62106252	13.02936566	10.44752541	9.574794169	12.63674233	11.44633296	10.01918288	8.461625344	13.05514538	5.870601519	8.357813003	11.79010909	6.55413402	8.263107528	4.810642671	8.849974359	10.11973633	10.53898271	9.261601362	13.10562674	10.72247127	8.678802907	12.91833181	13.26363098	8.46826693	11.63642516	11.6339046	12.43365482	9.697015372	7.192889878	11.54277861	7.411999675	11.77910575	11.40206712	11.32464052
X10_1_c.0	76	0	9.52784841	11.0686343	8.102321517	5.271648655	9.179584538	11.18589028	12.03682941	14.26578136	12.7329408	10.3692029	8.026184586	6.840529002	11.93617987	9.250073062	8.394259669	7.001638472	9.286400861	8.442433159	7.236960149	12.37641666	8.468712894	13.97865181	10.15842189	12.84718445	12.58412649	5.997181534	11.70453043	12.47855506	6.050518309	7.078658693	12.26006465	10.05145159	9.711820238	9.575667126	6.685895636	11.79241247	10.74514224	8.888677426	10.91858234	9.477220788	12.55026768	6.255793947	6.105516616	12.71590151	11.28851101	12.85979199	10.63906498	11.21787741	6.871328328	8.501657738	8.617332335	11.56120386	7.4842078	12.89943421	12.01645976	7.606853781	9.878894498	8.952240274	11.60447596	10.20445746	8.719864103	9.910016021	6.752367649	5.714967146	12.34516616	11.76355291	11.38747364	9.563279299	9.875502592	13.86487002	7.880962318	11.91348812	8.603391306	10.57361173	5.516368056	8.298541081	6.551767454	8.288116567	8.591163571	12.13993536	11.46656798	12.29569441	11.32643002	6.330721505	10.92998677	10.66583828	13.14769169	9.508090162	6.208749747	11.58317295	10.06241121	9.506758777	9.445503329	9.085282603	6.493009599	11.07006159	7.762045321	10.98325692	7.947406045	9.074503216
X10_1_c.10	76	10	9.797937144	11.14306619	9.181127196	6.819402879	9.661792535	11.26138531	12.71388053	13.97097601	12.63581874	12.68888515	7.807118868	6.72104617	12.38159495	9.746367016	8.283834299	10.9718578	10.15257784	9.137641473	7.275364703	11.90353469	8.7071543	14.26015128	10.82816857	11.19963625	14.16775556	5.358935793	12.75971858	11.47608732	7.45768323	7.298451785	11.52501355	10.63216511	9.683478574	9.288331954	6.336173996	10.57939681	11.35664673	9.921696013	12.20010538	9.808368435	13.522728	6.379755644	6.020445164	14.11058157	9.217315541	13.45198566	10.6281942	11.38288832	7.133959071	10.1975634	9.326195916	11.96671326	9.280425227	12.55156115	10.74972049	8.028196423	10.75053406	8.382526492	9.038902715	10.37715297	9.788308944	11.30302348	6.421527788	5.848843032	10.96958896	12.91661879	11.89596209	9.944823627	10.1471599	13.91027421	9.56864383	11.29542764	8.068898022	9.421872235	5.150119611	8.351835485	7.180313655	7.301218799	7.787721912	12.17170618	9.632843114	11.01426239	10.4950209	9.731553932	11.52247023	9.781235957	9.763199586	11.45006306	7.358253264	9.770740205	11.25845522	11.37783525	10.0453676	9.938578232	6.255440847	11.3371771	7.37349898	11.18056949	9.430198262	10.94848834
X10_1_c.20	76	20	10.04291303	10.48943047	8.380636359	6.705306298	10.31326616	8.668029394	13.06560582	13.42344815	11.36262286	11.9484034	7.506721186	7.399332211	13.61236336	10.36703113	8.53051744	10.94301131	10.97267608	9.626479913	7.009092491	10.33686186	8.671441126	14.10835304	8.747461815	8.46068028	14.3037894	5.606382364	13.9000726	8.13119095	8.644675078	7.510671596	10.51516399	10.54671981	10.18134835	9.811624646	5.665898658	9.727566961	11.52379947	10.30602816	12.16849308	9.803275155	14.08360863	6.919897622	6.8243121	14.08454809	8.626549155	13.77494124	11.05899466	11.25515546	7.636814776	8.38983854	9.766583749	12.35778149	9.459607147	10.72787119	7.558615639	7.573755781	10.51546991	9.695330201	8.473116414	9.993259378	10.28151087	11.2313896	6.985571623	6.177156019	8.758578613	13.56442734	12.53615629	10.46638562	9.724442961	13.90877743	10.40101464	10.47754903	8.276097732	10.82850498	5.575440739	8.278470313	8.489957484	6.402060638	7.667586005	12.75044402	8.636966435	9.292886699	9.662854012	10.18053089	12.88554178	9.800129488	8.705533571	12.01221831	10.61963024	7.755364041	11.47194303	10.60960006	11.26891196	9.658401621	6.277541302	11.45174112	7.716074194	11.3340746	10.07185534	10.59606796
